date,depth_m,chla_mg_l,cond_us_cm,do_mg_l,do_sat,orp_ug_l,ph,temp_deg_c,turb_ntu
2010-08-19,19,NA,108.6,4.68,42.2,NA,6.89,10.17,NA
2010-08-19,20,NA,108.9,4.69,42.1,NA,6.87,10.04,NA
2010-08-19,21,NA,108.5,4.72,42.2,NA,6.88,9.85,NA
2010-08-19,22,NA,108.7,4.77,42.5,NA,6.88,9.71,NA
2010-08-19,23,NA,109.1,4.7,41.7,NA,6.84,9.48,NA
2010-08-19,24,NA,109.6,4.18,36.9,NA,6.77,9.27,NA
2010-08-19,25,NA,109.4,4.21,37,NA,6.79,9.15,NA
2010-08-19,26,NA,109.5,3.59,31.5,NA,6.72,8.99,NA
2010-08-19,27,NA,111.7,2.64,23,NA,6.67,8.81,NA
2010-08-19,28,NA,111.7,2.36,20.6,NA,6.66,8.8,NA
2010-08-19,29,NA,112.3,2.31,20.1,NA,6.66,8.76,NA
2010-08-19,30,NA,112.7,2.2,19.2,NA,6.66,8.71,NA
2010-08-24,1,NA,114,8.14,93.2,NA,7.92,22.46,NA
2010-08-24,2,NA,114,8.19,93.3,NA,7.94,22.2,NA
2010-08-24,3,NA,114,8.19,93.2,NA,7.94,22.13,NA
2010-08-24,4,NA,114,8.19,93.2,NA,7.93,22.11,NA
2010-08-24,5,NA,114,8.17,92.9,NA,7.91,22.1,NA
2010-08-24,6,NA,114,8.16,92.8,NA,7.9,22.1,NA
2010-08-24,7,NA,114,8.16,92.8,NA,7.9,22.1,NA
2010-08-24,8,NA,114,8.11,92.3,NA,7.9,22.1,NA
2010-08-24,9,NA,114,8.11,92.3,NA,7.89,22.1,NA
2010-08-24,10,NA,114,8.11,92.2,NA,7.89,22.09,NA
2010-08-24,11,NA,114,8.09,92,NA,7.88,22.09,NA
2010-08-24,12,NA,114,8.05,91.5,NA,7.87,22.08,NA
2010-08-24,13,NA,113,7.98,88.7,NA,7.75,20.91,NA
2010-08-24,14,NA,115,8.34,88.7,NA,7.66,18.72,NA
2010-08-24,15,NA,113,8.21,80,NA,7.56,14.51,NA
2010-08-24,16,NA,110,7.08,65.3,NA,7.46,12.11,NA
2010-08-24,17,NA,111,4.77,42.8,NA,7.15,10.88,NA
2010-08-24,18,NA,111,4.4,39.2,NA,7.14,10.66,NA
2010-08-24,19,NA,111,4.11,36.5,NA,7.11,10.43,NA
2010-08-24,20,NA,110,3.98,35.2,NA,7.09,10.19,NA
2010-08-24,21,NA,111,3.89,34.1,NA,7.07,9.89,NA
2010-08-24,22,NA,111,3.72,32.4,NA,7.05,9.63,NA
2010-08-24,23,NA,111,3.46,30.1,NA,7.03,9.5,NA
2010-08-24,24,NA,110,3.37,29.2,NA,7.03,9.38,NA
2010-08-24,25,NA,111,3.47,30,NA,7.02,9.28,NA
2010-08-24,26,NA,111,3.47,29.8,NA,7.01,9.07,NA
2010-08-24,27,NA,113,3.07,26.3,NA,6.97,8.93,NA
2010-08-24,28,NA,113,2.67,22.8,NA,6.96,8.9,NA
2010-08-24,29,NA,114,1.81,15.5,NA,6.93,8.83,NA
2010-08-24,30,NA,117,1.81,15.5,NA,6.92,8.82,NA
2010-09-01,1,NA,115.6,8.785,103.55,NA,8.094999999999999,22.84,NA
2010-09-01,2,NA,115.1,8.8,103.8,NA,8,22.91,NA
2010-09-01,3,NA,115.1,8.8,103.8,NA,8.08,22.89,NA
2010-09-01,4,NA,115.2,8.8,103.7,NA,8.18,22.84,NA
2010-09-01,5,NA,115.3,8.83,103.8,NA,8.3,22.73,NA
2010-09-01,6,NA,114.8,8.85,103.8,NA,8.41,22.62,NA
2010-09-01,7,NA,114.9,8.86,103.3,NA,8.46,22.32,NA
2010-09-01,8,NA,114.3,8.52,99,NA,8.33,22.1,NA
2010-09-01,9,NA,114.4,8.37,97.1,NA,8.26,22.02,NA
2010-09-01,10,NA,115.1,8.37,97.1,NA,8.32,21.99,NA
2010-09-01,11,NA,114.4,8.22,94.8,NA,8.23,21.77,NA
2010-09-01,12,NA,114.9,8,92.1,NA,8.15,21.61,NA
2010-09-01,13,NA,115.2,7.35,83.7,NA,7.87,21.07,NA
2010-09-01,14,NA,113.9,4.4,47.2,NA,7.29,18.06,NA
2010-09-01,15,NA,111.1,3.73,35.9,NA,7.07,12.97,NA
2010-09-01,16,NA,109.6,3.87,36,NA,6.95,11.53,NA
2010-09-01,17,NA,109.9,3.99,36.6,NA,6.9,10.93,NA
2010-09-01,18,NA,110.2,3.69,33.5,NA,6.79,10.42,NA
2010-09-01,19,NA,110,3.37,30.3,NA,6.77,10.13,NA
2010-09-01,20,NA,109.6,4.03,36.1,NA,6.76,9.87,NA
2010-09-01,21,NA,109.5,3.66,32.6,NA,6.75,9.67,NA
2010-09-01,22,NA,109.6,3.68,32.6,NA,6.76,9.49,NA
2010-09-01,23,NA,109.9,3.64,32.2,NA,6.74,9.35,NA
2010-09-01,24,NA,110.1,2.97,26,NA,6.7,9.02,NA
2010-09-01,25,NA,111.8,2.27,19.8,NA,6.69,8.9,NA
2010-09-01,26,NA,112.8,1.99,17.4,NA,6.7,8.8,NA
2010-09-01,27,NA,113.5,1.68,14.6,NA,6.69,8.73,NA
2010-09-01,28,NA,115.6,1.33,11.6,NA,6.7,8.67,NA
2010-09-01,29,NA,117.8,0.94,8.2,NA,6.73,8.6,NA
2010-09-01,30,NA,118.2,0.88,7.6,NA,6.74,8.58,NA
2010-09-01,31,NA,123.1,0.52,4.5,NA,6.89,8.56,NA
2010-09-10,1,NA,116,8.17,91.3,NA,7.77,20.37,NA
2010-09-10,2,NA,116,8.19,91.5,NA,7.76,20.37,NA
2010-09-10,3,NA,116,8.18,91.5,NA,7.77,20.37,NA
2010-09-10,4,NA,116,8.17,91.2,NA,7.77,20.37,NA
2010-09-10,5,NA,116,8.17,91.3,NA,7.79,20.36,NA
2010-09-10,6,NA,116,8.17,91.3,NA,7.8,20.36,NA
2010-09-10,7,NA,116,8.17,91.3,NA,7.8,20.36,NA
2010-09-10,8,NA,116,8.18,91.4,NA,7.8,20.36,NA
2010-09-10,9,NA,116,8.17,91.3,NA,7.81,20.35,NA
2010-09-10,10,NA,116,8.17,91.3,NA,7.81,20.35,NA
2010-09-10,11,NA,116,8.17,91.2,NA,7.8,20.35,NA
2010-09-10,12,NA,116,8.16,91.2,NA,7.81,20.35,NA
2010-09-10,13,NA,116,8.15,91.1,NA,7.82,20.35,NA
2010-09-10,14,NA,116,8.18,91.3,NA,7.82,20.34,NA
2010-09-10,15,NA,114,8.63,88.1,NA,7.69,15.99,NA
2010-09-10,16,NA,112,6.53,63.9,NA,7.54,14.01,NA
2010-09-10,17,NA,111,5.02,47.4,NA,7.42,12.42,NA
2010-09-10,18,NA,112,4,36.7,NA,7.3,11.06,NA
2010-09-10,19,NA,112,2.17,19.6,NA,7.07,10.62,NA
2010-09-10,20,NA,112,2.08,18.7,NA,7.04,10.16,NA
2010-09-10,21,NA,112,2.03,18.1,NA,7.03,9.93,NA
2010-09-10,22,NA,112,2.03,18.1,NA,7.01,9.79,NA
2010-09-10,23,NA,113,2.09,18.4,NA,6.99,9.51,NA
2010-09-10,24,NA,113,1.97,17.3,NA,6.98,9.42,NA
2010-09-10,25,NA,113,1.89,16.6,NA,6.97,9.3,NA
2010-09-10,26,NA,113,1.67,14.6,NA,6.95,9.17,NA
2010-09-10,27,NA,115,1.49,13,NA,6.94,9.07,NA
2010-09-10,28,NA,116,1.5,13,NA,6.92,8.97,NA
2010-09-10,29,NA,119,1.24,10.8,NA,6.91,8.85,NA
2010-09-10,30,NA,122,0.93,8.1,NA,6.92,8.84,NA
2010-09-21,1,NA,122.55,8.94,95,NA,7.595000000000001,17.630000000000003,NA
2010-09-21,2,NA,122.5,8.99,95.6,NA,7.5,17.64,NA
2010-09-21,3,NA,122.5,8.99,95.5,NA,7.61,17.65,NA
2010-09-21,4,NA,122.1,8.97,95.4,NA,7.76,17.66,NA
2010-09-21,5,NA,122.5,8.96,95.3,NA,7.86,17.67,NA
2010-09-21,6,NA,122.4,8.92,94.9,NA,7.96,17.69,NA
2010-09-21,7,NA,122.1,8.92,94.9,NA,7.99,17.69,NA
2010-09-21,8,NA,122.5,8.89,94.6,NA,8.02,17.68,NA
2010-09-21,9,NA,121.8,8.87,94.4,NA,8.05,17.68,NA
2010-09-21,10,NA,122.1,8.85,94.2,NA,8.06,17.68,NA
2010-09-21,11,NA,121.8,8.82,93.8,NA,8.04,17.68,NA
2010-09-21,12,NA,121.7,8.81,93.7,NA,7.97,17.68,NA
2010-09-21,13,NA,121.9,8.8,93.7,NA,7.98,17.69,NA
2010-09-21,14,NA,121.9,8.78,93.4,NA,7.99,17.68,NA
2010-09-21,15,NA,121.7,8.74,93,NA,7.95,17.68,NA
2010-09-21,16,NA,118,3.78,37.5,NA,6.97,14.4,NA
2010-09-21,17,NA,115.8,2.69,25.8,NA,6.86,12.83,NA
2010-09-21,18,NA,115.1,2.61,24.1,NA,6.85,11.25,NA
2010-09-21,19,NA,115.1,2.53,23.1,NA,6.83,10.57,NA
2010-09-21,20,NA,115.3,2.41,21.7,NA,6.81,10.13,NA
2010-09-21,21,NA,114.5,2.47,22.1,NA,6.8,9.85,NA
2010-09-21,22,NA,116.4,2.04,18.2,NA,6.8,9.65,NA
2010-09-21,23,NA,116.5,1.97,17.4,NA,6.81,9.43,NA
2010-09-21,24,NA,117.6,1.57,13.9,NA,6.78,9.34,NA
2010-09-21,25,NA,116.4,1.79,15.8,NA,6.78,9.09,NA
2010-09-21,26,NA,119.8,0.89,7.8,NA,6.78,8.97,NA
2010-09-21,27,NA,123.4,0.5,4.4,NA,6.82,8.85,NA
2010-09-21,28,NA,123.7,0.44,3.9,NA,6.83,8.8,NA
2010-09-21,29,NA,123.1,0.43,3.7,NA,6.86,8.76,NA
2010-09-21,30,NA,123.8,0.35,3.1,NA,6.83,8.74,NA
2010-09-29,1,NA,117,9.08,94.8,NA,7.69,17.32,NA
2010-09-29,2,NA,117,9.09,95,NA,7.72,17.32,NA
2010-09-29,3,NA,117,9.1,95,NA,7.73,17.3,NA
2010-09-29,4,NA,117,9.08,94.8,NA,7.73,17.3,NA
2010-09-29,5,NA,117,9.08,94.7,NA,7.73,17.26,NA
2010-09-29,6,NA,117,9.07,94.6,NA,7.73,17.24,NA
2010-09-29,7,NA,117,9.05,94.4,NA,7.73,17.24,NA
2010-09-29,8,NA,117,9.02,94.1,NA,7.73,17.23,NA
2010-09-29,9,NA,117,8.99,93.8,NA,7.73,17.24,NA
2010-09-29,10,NA,117,8.97,93.5,NA,7.73,17.22,NA
2010-09-29,11,NA,117,8.91,92.8,NA,7.73,17.2,NA
2010-09-29,12,NA,117,8.91,92.9,NA,7.73,17.2,NA
2010-09-29,13,NA,117,8.85,92.3,NA,7.72,17.2,NA
2010-09-29,14,NA,117,8.85,92.2,NA,7.72,17.19,NA
2010-09-29,15,NA,117,8.81,91.8,NA,7.72,17.19,NA
2010-09-29,16,NA,117,8.81,91.8,NA,7.72,17.17,NA
2010-09-29,17,NA,115,9.09,91.4,NA,7.7,15.5,NA
2010-09-29,18,NA,114,3.27,31.2,NA,7.24,13.04,NA
2010-09-29,19,NA,112,4.8,44.4,NA,7.4,11.67,NA
2010-09-29,20,NA,112,1.71,15.3,NA,7.08,10.49,NA
2010-09-29,21,NA,112,1.56,13.9,NA,7.05,10.22,NA
2010-09-29,22,NA,112,1.56,13.9,NA,7,10.07,NA
2010-09-29,23,NA,112,1.33,11.8,NA,6.97,9.84,NA
2010-09-29,24,NA,114,1.1,9.7,NA,6.94,9.57,NA
2010-09-29,25,NA,116,0.88,7.7,NA,6.92,9.31,NA
2010-09-29,26,NA,119,0.47,4.1,NA,6.89,9.07,NA
2010-09-29,27,NA,120,0.09,0.8,NA,6.88,8.98,NA
2010-09-29,28,NA,121,NA,NA,NA,6.88,8.89,NA
2010-09-29,29,NA,121,NA,NA,NA,6.88,8.85,NA
2010-09-29,30,NA,122,NA,NA,NA,6.88,8.85,NA
2010-09-29,31,NA,125,NA,NA,NA,6.89,8.85,NA
2011-05-09,1,NA,88.25,11.575,120.7,NA,7.484999999999999,8.475,NA
2011-05-09,2,NA,88.2,11.56,120.5,NA,7.42,8.47,NA
2011-05-09,3,NA,88,11.54,120.2,NA,7.42,8.45,NA
2011-05-09,4,NA,88.3,11.53,120.1,NA,7.42,8.45,NA
2011-05-09,5,NA,88.4,11.51,119.9,NA,7.45,8.42,NA
2011-05-09,6,NA,88.4,11.48,119.6,NA,7.45,8.43,NA
2011-05-09,7,NA,88.3,11.48,119.5,NA,7.46,8.4,NA
2011-05-09,8,NA,87.9,11.46,119.2,NA,7.46,8.37,NA
2011-05-09,9,NA,87.7,11.45,118.8,NA,7.46,8.28,NA
2011-05-09,10,NA,87.8,11.43,118.6,NA,7.46,8.3,NA
2011-05-09,11,NA,87.8,11.41,118.5,NA,7.47,8.31,NA
2011-05-09,12,NA,88.1,11.41,118.3,NA,7.48,8.25,NA
2011-05-09,13,NA,88.1,11.39,118.1,NA,7.5,8.22,NA
2011-05-09,14,NA,88.6,11.4,117.6,NA,7.48,8.03,NA
2011-05-09,15,NA,88.7,11.31,116.7,NA,7.48,8.06,NA
2011-05-09,16,NA,88.5,11.37,117.1,NA,7.45,7.98,NA
2011-05-09,17,NA,89.4,11.43,116.9,NA,7.47,7.71,NA
2011-05-09,18,NA,89,11.33,115.5,NA,7.45,7.54,NA
2011-05-09,19,NA,89.2,11.33,115.3,NA,7.46,7.5,NA
2011-05-09,20,NA,91,11.36,115.2,NA,7.46,7.33,NA
2011-05-09,21,NA,91.8,11.39,114.5,NA,7.45,7.03,NA
2011-05-09,22,NA,93.5,11.39,114.2,NA,7.43,6.89,NA
2011-05-09,23,NA,94.2,11.38,113.8,NA,7.43,6.78,NA
2011-05-09,24,NA,92.1,11.36,113,NA,7.41,6.58,NA
2011-05-09,25,NA,93.6,11.48,113.3,NA,7.4,6.27,NA
2011-05-09,26,NA,93.1,11.43,112.7,NA,7.4,6.25,NA
2011-05-09,27,NA,93.1,11.41,112.5,NA,7.4,6.23,NA
2011-05-09,28,NA,93.3,11.36,112,NA,7.39,6.22,NA
2011-05-09,29,NA,92.9,11.35,111.8,NA,7.39,6.22,NA
2011-05-09,30,NA,93.6,11.33,111.5,NA,7.37,6.18,NA
2011-05-09,31,NA,93.9,11.3,110.4,NA,7.36,5.89,NA
2011-05-09,32,NA,94.7,11.27,109.9,NA,7.35,5.8,NA
2011-06-03,1,NA,93.45,9.735,96.8,NA,7.654999999999999,15.135,NA
2011-06-03,2,NA,93.2,9.7,96.6,NA,7.6,15.16,NA
2011-06-03,3,NA,93.8,9.7,96.4,NA,7.6,15.1,NA
2011-06-03,4,NA,93.4,9.67,96.1,NA,7.59,15.09,NA
2011-06-03,5,NA,93.3,9.65,96,NA,7.6,15.1,NA
2011-06-03,6,NA,93.4,9.65,95.9,NA,7.6,15.11,NA
2011-06-03,7,NA,93.6,9.63,95.6,NA,7.59,15.05,NA
2011-06-03,8,NA,93.6,9.6,95.3,NA,7.59,15.01,NA
2011-06-03,9,NA,93.2,9.57,94.9,NA,7.59,14.97,NA
2011-06-03,10,NA,93.4,9.58,94.8,NA,7.57,14.91,NA
2011-06-03,11,NA,93.2,9.56,94.4,NA,7.57,14.77,NA
2011-06-03,12,NA,94.1,9.6,93.5,NA,7.52,14.17,NA
2011-06-03,13,NA,94.7,9.69,93,NA,7.48,13.48,NA
2011-06-03,14,NA,94.5,9.74,92.5,NA,7.45,13.01,NA
2011-06-03,15,NA,95,9.83,91.6,NA,7.42,12.19,NA
2011-06-03,16,NA,94.7,9.86,91.3,NA,7.41,11.92,NA
2011-06-03,17,NA,95.3,9.92,91.1,NA,7.4,11.56,NA
2011-06-03,18,NA,95.6,9.83,89.9,NA,7.37,11.34,NA
2011-06-03,19,NA,95.5,9.84,89,NA,7.36,10.88,NA
2011-06-03,20,NA,95.8,9.84,88.4,NA,7.34,10.57,NA
2011-06-03,21,NA,96.6,9.75,87.5,NA,7.32,10.56,NA
2011-06-03,22,NA,96.1,9.71,87,NA,7.32,10.5,NA
2011-06-03,23,NA,96.1,9.67,86.4,NA,7.31,10.32,NA
2011-06-03,24,NA,96.3,9.59,85.5,NA,7.3,10.26,NA
2011-06-03,25,NA,96.1,9.54,85,NA,7.28,10.22,NA
2011-06-03,26,NA,96.5,9.49,84.4,NA,7.28,10.16,NA
2011-06-03,27,NA,96.7,9.43,83.8,NA,7.27,10.12,NA
2011-06-03,28,NA,96.4,9.35,83,NA,7.26,10.06,NA
2011-06-03,29,NA,96.8,9.24,81.9,NA,7.26,10.01,NA
2011-06-03,30,NA,96.6,9.19,81.4,NA,7.25,9.95,NA
2011-06-03,31,NA,96.5,9.16,81,NA,7.25,9.91,NA
2011-06-06,1,NA,101.9,10.23,106.9,NA,8.33,17.69,NA
2011-06-06,2,NA,101.3,11.36,115.4,NA,8.22,16.36,NA
2011-06-06,3,NA,101.5,11.31,114.4,NA,8.16,16.17,NA
2011-06-06,4,NA,101.4,11.06,111.5,NA,8.04,16.01,NA
2011-06-06,5,NA,100.9,11.08,111.5,NA,7.99,15.95,NA
2011-06-06,6,NA,100.8,10.82,108.9,NA,7.96,15.93,NA
2011-06-06,7,NA,100.8,10.62,106.9,NA,7.92,15.9,NA
2011-06-06,8,NA,100.8,10.29,103.4,NA,7.85,15.85,NA
2011-06-06,9,NA,100.4,10.18,102.2,NA,7.83,15.78,NA
2011-06-06,10,NA,99.9,10.16,101.3,NA,7.81,15.47,NA
2011-06-06,11,NA,99.6,10.16,100.7,NA,7.78,15.17,NA
2011-06-06,12,NA,99.8,9.96,97.8,NA,7.74,14.78,NA
2011-06-06,13,NA,99.5,10.02,97.4,NA,7.73,14.28,NA
2011-06-06,14,NA,100,10.02,96.6,NA,7.72,13.92,NA
2011-06-06,15,NA,100.6,10.1,96.3,NA,7.7,13.41,NA
2011-06-06,16,NA,101.4,10.13,95.5,NA,7.69,12.95,NA
2011-06-06,17,NA,102.2,10.23,95,NA,7.67,12.22,NA
2011-06-06,18,NA,102.5,10.31,94.1,NA,7.66,11.48,NA
2011-06-06,19,NA,102.6,10.14,92,NA,7.64,11.25,NA
2011-06-06,20,NA,102.2,10.14,91.2,NA,7.63,10.89,NA
2011-06-06,21,NA,102.3,10.13,90.8,NA,7.62,10.72,NA
2011-06-06,22,NA,102.2,10.18,90.7,NA,7.61,10.45,NA
2011-06-06,23,NA,102,10.07,89.6,NA,7.6,10.39,NA
2011-06-06,24,NA,102.1,10.05,89.2,NA,7.59,10.33,NA
2011-06-06,25,NA,102.2,10.02,88.9,NA,7.58,10.27,NA
2011-06-06,26,NA,102.1,9.96,88.3,NA,7.56,10.23,NA
2011-06-06,27,NA,102.2,9.94,87.8,NA,7.55,10.12,NA
2011-06-06,28,NA,102.5,9.9,87.2,NA,7.53,9.97,NA
2011-06-06,29,NA,102.7,9.73,85.4,NA,7.52,9.83,NA
2011-06-06,30,NA,102.8,9.52,83.5,NA,7.5,9.8,NA
2011-06-06,31,NA,102.9,9.34,81.9,NA,7.49,9.76,NA
2011-06-06,32,NA,103,9.09,79.6,NA,7.47,9.75,NA
2011-06-17,1,NA,106.2,9.53,103,NA,7.88,19.06,NA
2011-06-17,2,NA,106.1,9.56,103.2,NA,7.87,19.01,NA
2011-06-17,3,NA,106.1,9.58,103.2,NA,7.85,18.92,NA
2011-06-17,4,NA,106.1,9.58,103.2,NA,7.84,18.84,NA
2011-06-17,5,NA,105.9,9.71,102.7,NA,7.83,17.99,NA
2011-06-17,6,NA,105.7,9.77,102.3,NA,7.79,17.48,NA
2011-06-17,7,NA,105.5,9.59,100.1,NA,7.77,17.34,NA
2011-06-17,8,NA,105.4,9.41,98.2,NA,7.73,17.33,NA
2011-06-17,9,NA,105.3,9.35,97.2,NA,7.72,17.16,NA
2011-06-17,10,NA,105.2,9.27,96.3,NA,7.71,17.16,NA
2011-06-17,11,NA,105.6,9.23,95.9,NA,7.7,17.13,NA
2011-06-17,12,NA,105.2,9.26,95.9,NA,7.7,16.97,NA
2011-06-17,13,NA,105.4,9.3,95.3,NA,7.69,16.46,NA
2011-06-17,14,NA,106,9.31,94.2,NA,7.68,15.9,NA
2011-06-17,15,NA,104.9,9.42,93.4,NA,7.67,14.88,NA
2011-06-17,16,NA,101.8,9.56,91.9,NA,7.66,13.51,NA
2011-06-17,17,NA,101.8,9.43,89.1,NA,7.64,12.76,NA
2011-06-17,18,NA,102.3,9.72,89.1,NA,7.64,11.41,NA
2011-06-17,19,NA,102.6,8.96,81.4,NA,7.52,11.01,NA
2011-06-17,20,NA,102.5,8.98,81.3,NA,7.51,10.89,NA
2011-06-17,21,NA,102.5,8.95,80.9,NA,7.51,10.77,NA
2011-06-17,22,NA,102.4,9.01,81.2,NA,7.5,10.66,NA
2011-06-17,23,NA,102.4,9.04,81.2,NA,7.5,10.54,NA
2011-06-17,24,NA,102.4,9.07,81.2,NA,7.49,10.41,NA
2011-06-17,25,NA,102.8,8.97,80,NA,7.48,10.18,NA
2011-06-17,26,NA,103.1,8.69,77.2,NA,7.45,10.08,NA
2011-06-17,27,NA,103.3,8.64,76.6,NA,7.44,9.98,NA
2011-06-17,28,NA,103.8,8.44,74.6,NA,7.43,9.88,NA
2011-06-17,29,NA,103.8,8.17,72.2,NA,7.41,9.82,NA
2011-06-17,30,NA,103.9,7.95,70.2,NA,7.4,9.81,NA
2011-06-17,31,NA,104,7.74,68.3,NA,7.39,9.8,NA
2011-06-20,1,NA,102.4,8.785,95.25,NA,7.865,19.299999999999997,NA
2011-06-20,2,NA,102.1,8.74,94.7,NA,7.83,19.24,NA
2011-06-20,3,NA,102,8.75,94.6,NA,7.82,19.14,NA
2011-06-20,4,NA,102.1,8.7,94,NA,7.8,19.09,NA
2011-06-20,5,NA,102.1,8.67,93.6,NA,7.77,19.04,NA
2011-06-20,6,NA,101.9,8.57,92.1,NA,7.71,18.8,NA
2011-06-20,7,NA,102.1,8.55,91.5,NA,7.68,18.63,NA
2011-06-20,8,NA,103.2,8.41,89.2,NA,7.62,18.2,NA
2011-06-20,9,NA,100.6,8.17,85,NA,7.47,17.26,NA
2011-06-20,10,NA,100.1,8.17,83.8,NA,7.41,16.56,NA
2011-06-20,11,NA,100,8.17,83.3,NA,7.4,16.31,NA
2011-06-20,12,NA,99.4,8.15,82.3,NA,7.37,15.81,NA
2011-06-20,13,NA,98.6,8.16,81.6,NA,7.34,15.41,NA
2011-06-20,14,NA,98.1,8.19,80.4,NA,7.29,14.51,NA
2011-06-20,15,NA,96,8.26,80,NA,7.26,13.91,NA
2011-06-20,16,NA,96.6,8.27,79.6,NA,7.24,13.66,NA
2011-06-20,17,NA,96.1,8.29,78.7,NA,7.21,13,NA
2011-06-20,18,NA,96.1,8.42,77.8,NA,7.17,11.8,NA
2011-06-20,19,NA,96.3,8.42,77.4,NA,7.16,11.59,NA
2011-06-20,20,NA,96.5,8.45,77.4,NA,7.15,11.4,NA
2011-06-20,21,NA,96.2,8.53,77.7,NA,7.15,11.18,NA
2011-06-20,22,NA,96.6,8.4,76.3,NA,7.13,11.05,NA
2011-06-20,23,NA,96.7,8.35,75.4,NA,7.12,10.78,NA
2011-06-20,24,NA,97,8.05,71.9,NA,7.08,10.33,NA
2011-06-20,25,NA,96.6,8.01,71.3,NA,7.07,10.22,NA
2011-06-20,26,NA,97.2,7.94,70.6,NA,7.07,10.12,NA
2011-06-20,27,NA,97.4,7.71,68.3,NA,7.04,9.97,NA
2011-06-20,28,NA,97.7,7.17,63.3,NA,6.99,9.85,NA
2011-06-20,29,NA,97.6,7.09,62.6,NA,6.99,9.82,NA
2011-06-20,30,NA,98.1,7.05,62.2,NA,6.97,9.79,NA
2011-06-20,31,NA,97.9,6.88,60.6,NA,6.98,9.76,NA
2011-07-01,1,NA,113.1,9.12,102.5,NA,8.02,21.24,NA
2011-07-01,2,NA,112.3,9.23,102.9,NA,8,20.81,NA
2011-07-01,3,NA,112.5,9.21,102.1,NA,7.99,20.53,NA
2011-07-01,4,NA,111.9,9.15,101.4,NA,7.97,20.47,NA
2011-07-01,5,NA,111.8,9.13,101,NA,7.94,20.41,NA
2011-07-01,6,NA,111.9,9.08,100.4,NA,7.93,20.36,NA
2011-07-01,7,NA,112,9.09,100.4,NA,7.92,20.33,NA
2011-07-01,8,NA,111.8,9.02,99.5,NA,7.9,20.26,NA
2011-07-01,9,NA,108.7,9.15,98.3,NA,7.87,18.96,NA
2011-07-01,10,NA,108.4,8.79,93.5,NA,7.8,18.45,NA
2011-07-01,11,NA,107.3,8.65,90.2,NA,7.74,17.51,NA
2011-07-01,12,NA,106.5,8.41,86.6,NA,7.7,16.87,NA
2011-07-01,13,NA,103.7,8.56,85.8,NA,7.7,15.58,NA
2011-07-01,14,NA,102.7,8.66,83.9,NA,7.71,14.04,NA
2011-07-01,15,NA,103.1,8.63,81.9,NA,7.68,13.11,NA
2011-07-01,16,NA,102.7,8.61,80.6,NA,7.67,12.49,NA
2011-07-01,17,NA,102.5,8.58,79.7,NA,7.65,12.15,NA
2011-07-01,18,NA,102.8,8.58,78.9,NA,7.63,11.7,NA
2011-07-01,19,NA,102.7,8.62,78.7,NA,7.63,11.37,NA
2011-07-01,20,NA,103.1,8.67,78.7,NA,7.61,11.11,NA
2011-07-01,21,NA,103.3,8.62,77.6,NA,7.6,10.77,NA
2011-07-01,22,NA,103.4,8.45,75.7,NA,7.58,10.56,NA
2011-07-01,23,NA,103.4,8.48,75.7,NA,7.57,10.44,NA
2011-07-01,24,NA,103.5,8.28,73.7,NA,7.57,10.31,NA
2011-07-01,25,NA,103.5,8.13,72.3,NA,7.56,10.26,NA
2011-07-01,26,NA,103.6,8.01,71.1,NA,7.54,10.19,NA
2011-07-01,27,NA,104.1,7.83,69.1,NA,7.53,10,NA
2011-07-01,28,NA,104.5,7.85,69.1,NA,7.51,9.87,NA
2011-07-01,29,NA,104.7,7.48,65.8,NA,7.5,9.82,NA
2011-07-01,30,NA,104.8,7.02,61.7,NA,7.48,9.79,NA
2011-07-01,31,NA,104.9,6.65,58.5,NA,7.47,9.77,NA
2011-07-01,32,NA,105,6.41,56.4,NA,7.46,9.78,NA
2011-07-07,1,4.3,99.5,8.99,103.6,NA,7.800000000000001,22.36,NA
2011-07-07,2,NA,99.3,8.98,103.5,NA,7.74,22.39,NA
2011-07-07,3,NA,99.4,8.96,103.3,NA,7.73,22.36,NA
2011-07-07,4,NA,99,8.96,103.1,NA,7.73,22.31,NA
2011-07-07,5,NA,99,8.95,103,NA,7.73,22.29,NA
2011-07-07,6,NA,99,8.94,102.8,NA,7.71,22.26,NA
2011-07-07,7,NA,99.2,8.89,101.9,NA,7.67,22.12,NA
2011-07-07,8,NA,98.9,8.76,99.6,NA,7.56,21.7,NA
2011-07-07,9,NA,98.2,8.48,94.4,NA,7.41,20.6,NA
2011-07-07,10,NA,97.7,8.32,91.3,NA,7.33,19.94,NA
2011-07-07,11,NA,93.6,7.69,80,NA,7.06,17.23,NA
2011-07-07,12,NA,91.1,7.91,78.5,NA,6.99,15.01,NA
2011-07-07,13,NA,89.9,8.05,78.6,NA,6.97,14.24,NA
2011-07-07,14,NA,90.4,8.28,79,NA,6.96,13.23,NA
2011-07-07,15,NA,89.7,8.4,79,NA,6.94,12.58,NA
2011-07-07,16,NA,89.6,8.47,78.6,NA,6.89,11.98,NA
2011-07-07,17,NA,90,8.32,76.7,NA,6.9,11.68,NA
2011-07-07,18,NA,90.1,8.26,75.4,NA,6.88,11.26,NA
2011-07-07,19,NA,90.6,8.14,73.9,NA,6.87,11.05,NA
2011-07-07,20,NA,90.1,8.15,73.8,NA,6.87,10.93,NA
2011-07-07,21,NA,89.9,8.2,73.9,NA,6.86,10.71,NA
